word,letter,category,precision_level,etymology_summary,content,somatic_integration,temporal_translation,cultural_bridge,filepath,last_updated,hash_value
SABOTAGED,S,Undermined/Destroyed,HIGH,"**Category**: Undermined/Destroyed  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T17:21:16.910596,d21ce1773c72c97d
SACRED,S,Holy/Revered,LOW,"**Category**: Holy/Revered  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,3de95c713f111a9a
SACRED,S,Holy/Revered,LOW,"**Category**: Holy/Revered  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,3de95c713f111a9a
SAD,S,Sorrow/Melancholy,MEDIUM,"**Category**: Sorrow/Melancholy  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,76937fd409aaa786
SAD,S,Sorrow/Melancholy,MEDIUM,"**Category**: Sorrow/Melancholy  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,76937fd409aaa786
SADNESS,S,State of Being Unhappy/Sorrow,MEDIUM,"**Category**: State of Being Unhappy/Sorrow  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,3f147be58a9ef414
SADNESS,S,State of Being Unhappy/Sorrow,MEDIUM,"**Category**: State of Being Unhappy/Sorrow  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,3f147be58a9ef414
SANE,S,Mentally Sound/Rational,LOW,"**Category**: Mentally Sound/Rational  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,6761221585294d1b
SANE,S,Mentally Sound/Rational,LOW,"**Category**: Mentally Sound/Rational  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,6761221585294d1b
SAPPINESS,S,Excessive Sentimentality/Mushiness,MEDIUM,"**Category**: Excessive Sentimentality/Mushiness  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMM",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,766fd57e33aaa638
SAPPINESS,S,Excessive Sentimentality/Mushiness,MEDIUM,"**Category**: Excessive Sentimentality/Mushiness  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMM",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,766fd57e33aaa638
SARCASTIC,S,Mocking/Ironic,MEDIUM,"**Category**: Mocking/Ironic  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,f8b0c9d1d7b5dc84
SARCASTIC,S,Mocking/Ironic,MEDIUM,"**Category**: Mocking/Ironic  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,f8b0c9d1d7b5dc84
SARDONIC,S,Cynically Mocking/Scornful,HIGH,"**Category**: Cynically Mocking/Scornful  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T17:21:16.910596,a2496677d9cc84e3
SARDONIC,S,Cynically Mocking/Scornful,HIGH,"**Category**: Cynically Mocking/Scornful  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T17:21:16.910596,a2496677d9cc84e3
SATISFACTION,S,State of Being Content/Fulfillment,LOW,"**Category**: State of Being Content/Fulfillment  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,1f5633b467c9950b
SATISFACTION,S,State of Being Content/Fulfillment,LOW,"**Category**: State of Being Content/Fulfillment  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,1f5633b467c9950b
SATISFIED,S,Fulfillment/Contentment,MEDIUM,"**Category**: Fulfillment/Contentment  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,abb7164274bf12ac
SATISFIED,S,Fulfillment/Contentment,MEDIUM,"**Category**: Fulfillment/Contentment  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,abb7164274bf12ac
SCARED,S,Fear/Apprehension,MEDIUM,"**Category**: Fear/Apprehension  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,3825c6336e0e5a99
SCARED,S,Fear/Apprehension,MEDIUM,"**Category**: Fear/Apprehension  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,3825c6336e0e5a99
SCORN,S,Contempt/Disdain,HIGH,"**Category**: Contempt/Disdain  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T17:21:16.910596,6c82f6f3426a4516
SCORN,S,Contempt/Disdain,HIGH,"**Category**: Contempt/Disdain  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T17:21:16.910596,6c82f6f3426a4516
SECURE,S,Safety/Stability,MEDIUM,"**Category**: Safety/Stability  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,54a4ae053eb13c08
SECURE,S,Safety/Stability,MEDIUM,"**Category**: Safety/Stability  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,54a4ae053eb13c08
SEEN,S,Acknowledged/Recognized,MEDIUM,"**Category**: Acknowledged/Recognized  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,b8a1453b49e72453
SEEN,S,Acknowledged/Recognized,MEDIUM,"**Category**: Acknowledged/Recognized  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,b8a1453b49e72453
SEETHING,S,Intensely Angry/Boiling,HIGH,"**Category**: Intensely Angry/Boiling  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T17:21:16.910596,9c742778fb274aa9
SEETHING,S,Intensely Angry/Boiling,HIGH,"**Category**: Intensely Angry/Boiling  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T17:21:16.910596,9c742778fb274aa9
SELF-ACCEPTING,S,Self-Positive/Affirming,MEDIUM,"**Category**: Self-Positive/Affirming  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,7d668a469cdc661b
SELF-ACCEPTING,S,Self-Positive/Affirming,MEDIUM,"**Category**: Self-Positive/Affirming  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,7d668a469cdc661b
SELF-ASSURED,S,Confident/Certain,LOW,"**Category**: Confident/Certain  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,14371a85b61b8c7b
SELF-ASSURED,S,Confident/Certain,LOW,"**Category**: Confident/Certain  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,14371a85b61b8c7b
SELF-CONGRATULATORY,S,Self-Praising/Boastful,MEDIUM,"**Category**: Self-Praising/Boastful  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,968136b1d50eaaf0
SELF-CONGRATULATORY,S,Self-Praising/Boastful,MEDIUM,"**Category**: Self-Praising/Boastful  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,968136b1d50eaaf0
SELF-CONSCIOUS,S,Self-Aware/Embarrassed,MEDIUM,"**Category**: Self-Aware/Embarrassed  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,920890908423b4d7
SELF-CONSCIOUS,S,Self-Aware/Embarrassed,MEDIUM,"**Category**: Self-Aware/Embarrassed  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,920890908423b4d7
SELF-DOUBTING,S,Self-Critical/Uncertain,MEDIUM,"**Category**: Self-Critical/Uncertain  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,90f7e26993927eea
SELF-DOUBTING,S,Self-Critical/Uncertain,MEDIUM,"**Category**: Self-Critical/Uncertain  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,90f7e26993927eea
SELF-LOATHING,S,Self-Hatred/Contempt,HIGH,"**Category**: Self-Hatred/Contempt  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T17:21:16.910596,124243cdf1edd0e9
SELF-LOATHING,S,Self-Hatred/Contempt,HIGH,"**Category**: Self-Hatred/Contempt  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T17:21:16.910596,124243cdf1edd0e9
SELF-PITY,S,Self-Indulgent Sorrow/Wallowing,MEDIUM,"**Category**: Self-Indulgent Sorrow/Wallowing  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMEND",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,5a1d6faf07142387
SELF-PITY,S,Self-Indulgent Sorrow/Wallowing,MEDIUM,"**Category**: Self-Indulgent Sorrow/Wallowing  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMEND",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,5a1d6faf07142387
SELF-SATISFIED,S,Complacent/Smug,MEDIUM,"**Category**: Complacent/Smug  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,3efe08185ff32117
SELF-SATISFIED,S,Complacent/Smug,MEDIUM,"**Category**: Complacent/Smug  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,3efe08185ff32117
SELFISH,S,Self-Centered/Egotistical,MEDIUM,"**Category**: Self-Centered/Egotistical  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,82dd099951e29131
SELFISH,S,Self-Centered/Egotistical,MEDIUM,"**Category**: Self-Centered/Egotistical  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,82dd099951e29131
SENSUAL,S,Physical/Sensory Pleasure,LOW,"**Category**: Physical/Sensory Pleasure  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,a189693baad8b8d4
SENSUAL,S,Physical/Sensory Pleasure,LOW,"**Category**: Physical/Sensory Pleasure  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,a189693baad8b8d4
SENSUOUS,S,Appealing to Senses/Luxurious,LOW,"**Category**: Appealing to Senses/Luxurious  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,994bcb312657eab8
SENSUOUS,S,Appealing to Senses/Luxurious,LOW,"**Category**: Appealing to Senses/Luxurious  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,994bcb312657eab8
SENTIMENTAL,S,Emotionally Nostalgic/Tender,LOW,"**Category**: Emotionally Nostalgic/Tender  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,1e9decae932b362b
SENTIMENTAL,S,Emotionally Nostalgic/Tender,LOW,"**Category**: Emotionally Nostalgic/Tender  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,1e9decae932b362b
SENTIMENTALITY,S,State of Being Emotionally Nostalgic/Tender,MEDIUM,"**Category**: State of Being Emotionally Nostalgic/Tender  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration*",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,86dd7a78c8b3fa25
SENTIMENTALITY,S,State of Being Emotionally Nostalgic/Tender,MEDIUM,"**Category**: State of Being Emotionally Nostalgic/Tender  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration*",,YES,NO,RECOMMENDED,,2025-11-13T17:21:16.910596,86dd7a78c8b3fa25
SERENE,S,Peace/Tranquility,HIGH,"**Category**: Peace/Tranquility  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T17:21:16.910596,f41f212a12b347ca
SERENE,S,Peace/Tranquility,HIGH,"**Category**: Peace/Tranquility  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",,YES,NO,REQUIRED,,2025-11-13T17:21:16.910596,f41f212a12b347ca
SERENITY,S,State of Being Peaceful/Tranquil,LOW,"**Category**: State of Being Peaceful/Tranquil  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,d1f0eb32728c1769
SERENITY,S,State of Being Peaceful/Tranquil,LOW,"**Category**: State of Being Peaceful/Tranquil  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,d1f0eb32728c1769
SERIOUS,S,Grave/Earnest,LOW,"**Category**: Grave/Earnest  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,466e438f257edde8
SERIOUS,S,Grave/Earnest,LOW,"**Category**: Grave/Earnest  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,466e438f257edde8
SETTLED,S,Resolved/Established,LOW,"**Category**: Resolved/Established  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,7fc48b828528b459
SETTLED,S,Resolved/Established,LOW,"**Category**: Resolved/Established  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,7fc48b828528b459
SEXUAL,S,Relating to Physical Intimacy,LOW,"**Category**: Relating to Physical Intimacy  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",,YES,NO,MINIMAL,,2025-11-13T17:21:16.910596,a0c18f3722bfb5dc
