word,category,etymology_summary,date
SPIRITUALITY,State of Being Sacred/Transcendent,"**Category**: State of Being Sacred/Transcendent  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
SPIRITUALITY,State of Being Sacred/Transcendent,"**Category**: State of Being Sacred/Transcendent  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
SPIRITUOUS,Alcoholic/Intoxicating,"**Category**: Alcoholic/Intoxicating  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
SPIRITUOUS,Alcoholic/Intoxicating,"**Category**: Alcoholic/Intoxicating  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
SPITE,Malicious Intent/Vindictiveness,"**Category**: Malicious Intent/Vindictiveness  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMEND",
SPITE,Malicious Intent/Vindictiveness,"**Category**: Malicious Intent/Vindictiveness  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMEND",2025-11-13T17:21:16.910596
SPITEFUL,Full of Malicious Intent/Vindictive,"**Category**: Full of Malicious Intent/Vindictive  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOM",
SPITEFUL,Full of Malicious Intent/Vindictive,"**Category**: Full of Malicious Intent/Vindictive  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOM",2025-11-13T17:21:16.910596
SPOILED,Pampered/Corrupted,"**Category**: Pampered/Corrupted  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
SPOILED,Pampered/Corrupted,"**Category**: Pampered/Corrupted  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
SPONTANEOUS,Impulsive/Natural,"**Category**: Impulsive/Natural  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
SPONTANEOUS,Impulsive/Natural,"**Category**: Impulsive/Natural  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
SPOOKED,Frightened/Startled,"**Category**: Frightened/Startled  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
SPOOKED,Frightened/Startled,"**Category**: Frightened/Startled  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
STABLE,Steady/Reliable,"**Category**: Steady/Reliable  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
STABLE,Steady/Reliable,"**Category**: Steady/Reliable  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
STAGNANT,Static/Unchanging,"**Category**: Static/Unchanging  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
STAGNANT,Static/Unchanging,"**Category**: Static/Unchanging  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
STALE,Old/Lacking Freshness,"**Category**: Old/Lacking Freshness  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
STALE,Old/Lacking Freshness,"**Category**: Old/Lacking Freshness  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
STALKED,Pursued/Hunted,"**Category**: Pursued/Hunted  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",
STALKED,Pursued/Hunted,"**Category**: Pursued/Hunted  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",2025-11-13T17:21:16.910596
STARTLED,Suddenly Surprised/Shocked,"**Category**: Suddenly Surprised/Shocked  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
STARTLED,Suddenly Surprised/Shocked,"**Category**: Suddenly Surprised/Shocked  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
STIFF,Rigid/Inflexible,"**Category**: Rigid/Inflexible  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
STIFF,Rigid/Inflexible,"**Category**: Rigid/Inflexible  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
STIFLED,Suppressed/Constrained,"**Category**: Suppressed/Constrained  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",
STIFLED,Suppressed/Constrained,"**Category**: Suppressed/Constrained  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",2025-11-13T17:21:16.910596
STINGY,Miserly/Ungenerous,"**Category**: Miserly/Ungenerous  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
STINGY,Miserly/Ungenerous,"**Category**: Miserly/Ungenerous  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
STIRRED,Excited/Aroused,"**Category**: Excited/Aroused  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
STIRRED,Excited/Aroused,"**Category**: Excited/Aroused  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
STODGY,Dull/Unimaginative,"**Category**: Dull/Unimaginative  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
STODGY,Dull/Unimaginative,"**Category**: Dull/Unimaginative  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
STOICAL,Enduring/Unemotional,"**Category**: Enduring/Unemotional  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
STOICAL,Enduring/Unemotional,"**Category**: Enduring/Unemotional  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
STRANGLED,Choked/Constrained,"**Category**: Choked/Constrained  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",
STRANGLED,Choked/Constrained,"**Category**: Choked/Constrained  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",2025-11-13T17:21:16.910596
STRATEGIC,Planned/Tactical,"**Category**: Planned/Tactical  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
STRATEGIC,Planned/Tactical,"**Category**: Planned/Tactical  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
STRESSED,Tension/Pressure,"**Category**: Tension/Pressure  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",
STRESSED,Tension/Pressure,"**Category**: Tension/Pressure  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",2025-11-13T17:21:16.910596
STRIPPED,Bare/Exposed,"**Category**: Bare/Exposed  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
STRIPPED,Bare/Exposed,"**Category**: Bare/Exposed  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
STRONG,Powerful/Robust,"**Category**: Powerful/Robust  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
STRONG,Powerful/Robust,"**Category**: Powerful/Robust  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
STUBBORN,Obstinate/Inflexible,"**Category**: Obstinate/Inflexible  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
STUBBORN,Obstinate/Inflexible,"**Category**: Obstinate/Inflexible  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
STUFFY,Stifling/Congested,"**Category**: Stifling/Congested  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
STUFFY,Stifling/Congested,"**Category**: Stifling/Congested  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
STUNNED,Shocked/Dazed,"**Category**: Shocked/Dazed  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
STUNNED,Shocked/Dazed,"**Category**: Shocked/Dazed  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
STUPEFIED,Bewildered/Amazed,"**Category**: Bewildered/Amazed  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
STUPEFIED,Bewildered/Amazed,"**Category**: Bewildered/Amazed  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
STUPID,Foolish/Unintelligent,"**Category**: Foolish/Unintelligent  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
STUPID,Foolish/Unintelligent,"**Category**: Foolish/Unintelligent  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
STURDY,Strong/Robust,"**Category**: Strong/Robust  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
STURDY,Strong/Robust,"**Category**: Strong/Robust  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
SUBDUED,Restrained/Quiet,"**Category**: Restrained/Quiet  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
SUBDUED,Restrained/Quiet,"**Category**: Restrained/Quiet  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
SUBMISSION,Yielding/Surrender,"**Category**: Yielding/Surrender  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",
SUBMISSION,Yielding/Surrender,"**Category**: Yielding/Surrender  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",2025-11-13T17:21:16.910596
SUBMISSIVE,Yielding/Compliant,"**Category**: Yielding/Compliant  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",
SUBMISSIVE,Yielding/Compliant,"**Category**: Yielding/Compliant  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",2025-11-13T17:21:16.910596
SUCCESSFUL,Achieving/Accomplished,"**Category**: Achieving/Accomplished  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",
SUCCESSFUL,Achieving/Accomplished,"**Category**: Achieving/Accomplished  
**Precision Level**: LOW  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: MINIMAL",2025-11-13T17:21:16.910596
SUFFERING,Experiencing Pain/Distress,"**Category**: Experiencing Pain/Distress  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",
SUFFERING,Experiencing Pain/Distress,"**Category**: Experiencing Pain/Distress  
**Precision Level**: HIGH  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: REQUIRED",2025-11-13T17:21:16.910596
SULKY,Moody/Resentful,"**Category**: Moody/Resentful  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",
SULKY,Moody/Resentful,"**Category**: Moody/Resentful  
**Precision Level**: MEDIUM  
**Somatic Integration Required**: YES  
**Temporal Translation Required**: NO  
**Cultural Bridge Integration**: RECOMMENDED",2025-11-13T17:21:16.910596
